prompt,command,expected,exact_match,formatting,syntax_valid,tool,flags,args,constraints,safety,overall,reasoning
"Run a Python one‑liner that prints ""Hello, World!""","echo ""Hello, World!""","python3 -c ""print('Hello, World!')""",False,True,True,False,0.0,0.0,0.0,True,1.0,Wrong tool: uses echo instead of python3; fails to run a Python one-liner as requested.
Monitor real‑time CPU usage with a simple text interface,top,top,True,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool 'top' is used, which provides real-time CPU usage in a text interface as requested."
"Pull the latest version of the ""nginx"" image from Docker Hub",docker pull nginx,docker pull nginx,True,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and command to pull the nginx image from Docker Hub.
"Show the contents of the environment variable ""PATH"" as a colon‑separated list",echo $PATH,echo $PATH,True,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and command to show the PATH variable as a colon-separated list.
"List all files in the current directory in long format, including hidden files.",ls -la,ls -la,True,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool, correct flags, and correct arguments; matches expected exactly."
"Display the last 20 lines of ""/var/log/syslog"" and follow new entries as they are written.",tail -f /var/log/syslog | tail -n 20,tail -n 20 -f /var/log/syslog,False,True,True,True,2.0,2.0,2.0,True,4.0,Correct tool and flags but uses a pipeline which is less efficient than the expected direct approach.
"Count how many lines, words, and characters are in the file ""report.md"".",wc -lwc report.md,wc report.md,False,True,True,True,0.0,2.0,2.0,True,3.0,"Correct tool but missing flags; 'wc -lwc' is redundant and not standard, while 'wc report.md' provides all required counts by default."
"Create a new directory called ""backup_2023"" and ensure all parent directories are created if they do not exist.",mkdir -p backup_2023,mkdir -p backup_2023,True,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and flag used; creates directory and parent directories if needed as specified.
"Move all "".tmp"" files from the current directory to ""/tmp"".",mv *.tmp /tmp,mv *.tmp /tmp/,False,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and command; trailing slash on /tmp is optional but not required for mv.
"Copy the directory ""src"" and its contents to ""dst"", preserving attributes.",cp -r src dst,cp -a src dst,False,True,True,True,1.0,2.0,1.0,True,3.0,The -r flag recursively copies files but does not preserve attributes; the -a flag is more appropriate for preserving attributes as specified.
"Delete all files ending with ""~"" in the home directory without prompting.",rm -f ~/*~,rm -f ~/*~,True,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and flags; uses -f to avoid prompting and matches the file pattern correctly.
"Display the disk usage of the ""/home"" directory in human‑readable format, sorted by size.",du -sh /home | sort -hr,du -sh /home/* | sort -h,False,True,True,True,2.0,1.0,1.0,True,3.0,Uses correct tool and flags but sorts incorrectly; the 'sorted by size' constraint is not fully honored.
"Find all executable files in ""/usr/local/bin"" that were modified in the last 7 days.",find /usr/local/bin -type f -mtime -7 -executable,find /usr/local/bin -type f -executable -mtime -7,False,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool and flags; order of -mtime and -executable does not affect functionality, so all constraints are honored."
Show the current date and time in ISO‑8601 format.,date +%Y-%m-%dT%H:%M:%SZ,date --iso-8601=seconds,False,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and format flag; uses explicit format string instead of --iso-8601=seconds but achieves the same result.
"Compress the directory ""logs"" into a gzipped tarball named ""logs.tar.gz"".",tar -czvf logs.tar.gz logs,tar -czvf logs.tar.gz logs,True,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool, correct flags, correct arguments, and all constraints are honored."
"Extract the archive ""backup.tar.gz"" into the current directory.",tar -xzvf backup.tar.gz,tar -xzvf backup.tar.gz,True,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and flags used for extracting a .tar.gz file.
"Show a tree view of the directory structure starting at ""/etc"", limited to depth 2.",tree -L 2 /etc,tree -L 2 /etc,True,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool, correct flag for depth and path, fully honors the input constraints."
"Replace all occurrences of ""foo"" with ""bar"" in the file ""data.txt"" and save the changes in‑place.",sed -i 's/foo/bar/g' data.txt,sed -i 's/foo/bar/g' data.txt,True,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool, correct flags, correct arguments, and all constraints are honored."
"Append the current timestamp to the file ""run.log"".","echo ""$(date +%Y%m%d%H%M%S)"" >> run.log",date >> run.log,False,True,True,True,2.0,2.0,2.0,True,4.0,The command correctly appends the timestamp but uses a more complex method than necessary; expected uses 'date >> run.log' which also works.
Show the last 5 commands you executed in the current shell session.,history -5,history | tail -n 5,False,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and flag; 'history -5' is a valid and direct way to show the last 5 commands.
Display the IP addresses of all network interfaces.,ip addr show,ip -brief address,False,True,True,True,1.0,2.0,2.0,True,4.0,Correct tool but uses a different flag set; 'ip addr show' is valid but not the most concise method.
Monitor the CPU usage of all processes in real time.,top,top,True,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool used for monitoring CPU usage in real time.
"Show the differences between the files ""config.old"" and ""config.new"" in unified diff format.",diff -u config.old config.new,diff -u config.old config.new,True,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool, correct flags, correct arguments, and all constraints are honored."
"Print the first field (username) from the ""/etc/passwd"" file.",cut -d: -f1 /etc/passwd,cut -d: -f1 /etc/passwd,True,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool, correct delimiter and field selection, correct file path."
"Sort the lines in ""names.txt"" alphabetically and remove duplicate entries.",sort names.txt | uniq,sort -u names.txt,False,True,True,True,1.0,2.0,2.0,True,4.0,"Correct tool and approach, but uses a pipeline instead of the -u flag which is more efficient and direct."
"Download the file from ""https://example.com/file.zip"" and save it as ""file.zip"".",wget https://example.com/file.zip -O file.zip,curl -L -o file.zip https://example.com/file.zip,False,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool (wget) with proper output flag, but expected used curl. Both are valid, but command matches input_text correctly."
"Show the environment variable ""PATH"".",echo $PATH,echo $PATH,True,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and flag; correctly shows the PATH environment variable.
"Show the total number of lines across all "".py"" files in the current directory and its subdirectories.","find . -name ""*.py"" -exec wc -l {} + | awk '{s+=$1} END {print s}'","find . -name ""*.py"" -exec cat {} + | wc -l",False,True,True,True,2.0,2.0,2.0,True,4.0,Correct tool and approach but uses a more complex method than necessary; expected uses simpler approach with cat and wc -l.
Display the last 3 commits in the current Git repository in a one‑line format.,git log -n 3 --oneline,git log -3 --oneline,False,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool and flags; -n 3 is equivalent to -3, so command is functionally correct."
"Create a new Git branch named ""feature/login"" and switch to it.",git checkout -b feature/login,git checkout -b feature/login,True,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool, correct flag, correct branch name; fully satisfies the input_text."
"Show the differences between the current working tree and the last commit, ignoring whitespace changes.",git diff --ignore-space-change,git diff -w,False,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool and flag for ignoring whitespace changes, though -w is the more common flag."
List all Docker containers (both running and stopped).,docker ps -a,docker ps -a,True,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and flag used to list all Docker containers.
"Start a Docker container from the image ""nginx:latest"" mapping host port 8080 to container port 80.",docker run -d -p 8080:80 nginx:latest,docker run -d -p 8080:80 nginx:latest,True,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool, correct flags, and correct arguments mapping host port 8080 to container port 80."
Stop and remove all stopped Docker containers.,docker stop $(docker ps -a -q) && docker rm $(docker ps -a -q),docker container prune -f,False,True,True,True,0.0,0.0,0.0,True,2.0,Uses correct tool but incorrect approach; docker container prune -f is the correct and safer command to remove all stopped containers.
Display the kernel version of the operating system.,uname -r,uname -r,True,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and flag used to display the kernel version.
"Find all symbolic links in ""/usr/bin"" that are broken.",find /usr/bin -type l -xtype l -exec test -e {} \;,find /usr/bin -xtype l,False,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool and flags; -xtype l directly finds broken symlinks, making the command more efficient than using -exec test -e."
"Print the first 5 lines of each "".conf"" file in ""/etc"".",grep -r '.conf' /etc | cut -d: -f1 | uniq | xargs head -n 5,"for f in /etc/*.conf; do echo ""--- $f ---""; head -n 5 ""$f""; done",False,True,True,True,0.0,0.0,0.0,True,1.0,Uses incorrect approach with grep and cut instead of directly using head on .conf files; fails to meet the task's constraints.
"Create a text file named ""notes.txt"" containing the string ""Meeting at 10am"".","echo ""Meeting at 10am"" > notes.txt","echo ""Meeting at 10am"" > notes.txt",True,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool, correct flags, correct arguments, and all constraints are honored."
"Append the contents of ""new_entries.txt"" to the end of ""log.txt"" without overwriting existing data.",cat new_entries.txt >> log.txt,cat new_entries.txt >> log.txt,True,True,True,True,2.0,2.0,2.0,True,5.0,Correct tool and command; appends new_entries.txt to log.txt without overwriting.
"Replace spaces with tabs in the file ""data.csv"" and save the result to ""data.tsv"".",sed 's/ /\t/g' data.csv > data.tsv,tr ' ' '\t' < data.csv > data.tsv,False,True,True,True,2.0,2.0,2.0,True,4.0,Uses sed with correct substitution but may not handle all edge cases; correct tool and args but alternative tool 'tr' is also valid.
"Set the terminal title to ""My Session"" using an escape sequence.","echo -e ""\033]0;My Session\007""","echo -ne ""\033]0;My Session\007""",False,True,True,True,1.0,2.0,1.0,True,3.0,"Correct tool and escape sequence, but missing the '-n' flag which prevents a newline from being added."
"Create a Bash function named ""mkcd"" that makes a directory and then changes into it.","mkcd() {
  mkdir -p ""$1""
  cd ""$1""
}","mkcd() { mkdir -p ""$1"" && cd ""$1""; }",False,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool (Bash function), correct flags and arguments, and all constraints are honored. Minor difference in syntax (use of newline vs &&) does not affect correctness."
"Show the size of each subdirectory in the current directory, sorted from largest to smallest.",du -sh --max-depth=1 | sort -rh,du -sh */ | sort -rh,False,True,True,True,2.0,2.0,2.0,True,5.0,Uses --max-depth=1 which is equivalent to */ but expected uses */; both are correct but expected is more concise.
"Find all lines containing the word ""TODO"" in source files under ""src/"" and write them to ""todos.txt"".",grep -r 'TODO' src/ > todos.txt,"grep -R ""TODO"" src/ > todos.txt",False,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool and args; -r is equivalent to -R, so flags are correct. Output redirection matches constraint."
"Schedule a one‑time job to run the script ""backup.sh"" at 2 AM tomorrow using at.",at 02:00 tomorrow /path/to/backup.sh,"echo ""~/backup.sh"" | at 02:00 tomorrow",False,True,True,True,0.0,0.0,0.0,True,1.0,"Correct tool 'at' but incorrect argument; should use echo to pass script path to at, not directly execute it."
Check whether the port 3306 is listening on the local machine.,netstat -tuln | grep 3306,ss -tuln | grep ':3306',False,True,True,True,2.0,2.0,2.0,True,4.0,"Correct tool and approach, but 'netstat' is deprecated; 'ss' is more modern. The command is valid but not optimal."
