prompt,command,expected,exact_match,formatting,syntax_valid,tool,flags,args,constraints,safety,overall,reasoning
Print the 3rd column of data.txt assuming it is whitespace‑delimited.,awk '{print $3}' data.txt,awk '{print $3}' data.txt,True,True,True,True,2,2,2,True,5,"Correct tool, correct flag, correct argument; fully matches expected."
Show the current system date and time in ISO‑8601 format.,date --iso-8601=seconds,date --iso-8601=seconds,True,True,True,True,2,2,2,True,5,Correct tool and flag used to output date in ISO-8601 format with seconds.
Append the current timestamp to the file log.txt.,date >> log.txt,date >> log.txt,True,True,True,True,2,2,2,True,5,Correct tool and command to append timestamp to log.txt.
Generate a random password of 16 characters using OpenSSL.,openssl rand -base64 12,openssl rand -base64 12,True,True,True,True,2,2,2,True,5,Correct tool and flag; 12 bytes of base64 produces 16 characters as intended.
Show the differences between file1.txt and file2.txt side by side.,diff --side-by-side file1.txt file2.txt,diff --side-by-side file1.txt file2.txt,True,True,True,True,2,2,2,True,5,Correct tool and flag used to show side-by-side differences between the files.
Set the executable permission for all .sh scripts in the current directory.,chmod +x *.sh,chmod +x *.sh,True,True,True,True,2,2,2,True,5,Correct tool and flag; applies to all .sh files in the current directory as requested.
Display the 10 most frequently used commands from your bash history.,"history | awk '{CMD[$2]++} END {for (c in CMD) print CMD[c]"" ""c}' | sort -rn | head -n 10","history | awk '{CMD[$2]++} END {for (c in CMD) print CMD[c]"" ""c}' | sort -rn | head -n 10",True,True,True,True,2,2,2,True,5,Correct tool and command structure; fully honors the constraint of displaying top 10 most used commands.
Monitor the CPU usage of the system in real time.,top,top,True,True,True,True,2,2,2,True,5,Correct tool used for monitoring CPU usage in real time.
Compress all .log files in /var/log into a single zip archive named logs.zip.,zip logs.zip /var/log/*.log,zip logs.zip /var/log/*.log,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, correct args; all constraints and safety are honored."
Show the size of the file largefile.bin in a human‑readable format.,ls -lh largefile.bin,ls -lh largefile.bin,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, and correct argument; fully matches expected."
List the 15 most recently modified files in the home directory.,ls -lt ~ | head -n 15,ls -lt ~ | head -n 15,True,True,True,True,2,2,2,True,5,Correct tool and flags; lists 15 most recently modified files in home directory as requested.
Print the environment variable PATH.,echo $PATH,echo $PATH,True,True,True,True,2,2,2,True,5,Correct tool and flag; correctly prints the PATH environment variable.
Convert all .wav audio files in the current folder to .mp3 using ffmpeg.,"for f in *.wav; do ffmpeg -i ""$f"" ""${f%.wav}.mp3""; done","for f in *.wav; do ffmpeg -i ""$f"" ""${f%.wav}.mp3""; done",True,True,True,True,2,2,2,True,5,"Correct tool, correct loop structure, and proper filename handling; fully meets the input requirements."
Check the syntax of the script test.sh without executing it.,bash -n test.sh,bash -n test.sh,True,True,True,True,2,2,2,True,5,Correct tool and flag used to check syntax without execution.
Display the current swap usage in megabytes.,"free -m | awk '/Swap/ {print $3"" MB used, ""$4"" MB free""}'","free -m | awk '/Swap/ {print $3"" MB used, ""$4"" MB free""}'",True,True,True,True,2,2,2,True,5,Correct tool and command structure; flags and arguments are appropriate for the task.
Print the first field of each line in /etc/passwd (the usernames).,cut -d: -f1 /etc/passwd,cut -d: -f1 /etc/passwd,True,True,True,True,2,2,2,True,5,"Correct tool, correct delimiter and field selection, correct file path."
Schedule a command to run at 2:30 AM tomorrow using at.,"echo ""/usr/bin/backup.sh"" | at 02:30 tomorrow","echo ""/usr/bin/backup.sh"" | at 02:30 tomorrow",True,True,True,True,2,2,2,True,5,Correct tool and command structure; uses at with proper time specification and input redirection.
Show the number of CPU cores available.,nproc,nproc,True,True,True,True,2,2,2,True,5,Correct tool and no flags needed; command is accurate and safe.
Find and delete all empty directories under /tmp.,find /tmp -type d -empty -delete,find /tmp -type d -empty -delete,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, and correct arguments; fully honors the input_text constraints."
Display the last 5 commits in the current git repository in one‑line format.,git log --oneline -5,git log --oneline -5,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, and correct arguments; matches expected exactly."
Create a 100 MB file filled with zeros named zero.bin.,dd if=/dev/zero of=zero.bin bs=1M count=100,dd if=/dev/zero of=zero.bin bs=1M count=100,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, correct arguments, and all constraints are honored."
"List all installed packages that contain the word ""python"" using apt.",apt list --installed | grep python,apt list --installed | grep python,True,True,True,True,2,2,2,True,5,Correct tool and approach; uses grep to filter installed packages with 'python' in their name.
Print the total number of lines across all .txt files in the current directory.,cat *.txt | wc -l,cat *.txt | wc -l,True,True,True,True,2,2,2,True,5,Correct tool and approach; uses cat and wc -l to count lines in all .txt files.
Display the current firewall rules using ufw.,sudo ufw status verbose,sudo ufw status verbose,True,True,True,True,2,2,2,True,5,Correct tool and flag used to display firewall rules with verbosity.
Rename all files ending with .jpeg to .jpg in the current directory.,"for f in *.jpeg; do mv ""$f"" ""${f%.jpeg}.jpg""; done","for f in *.jpeg; do mv ""$f"" ""${f%.jpeg}.jpg""; done",True,True,True,True,2,2,2,True,5,Correct tool (mv) and logic; correct use of shell loop and string manipulation to rename files.
Show the memory usage of each mounted filesystem.,"df -h --output=source,size,used,avail,pcent,target","df -h --output=source,size,used,avail,pcent,target",True,True,True,True,2,2,2,True,5,Correct tool and flags; all required arguments and constraints are present and correct.
Generate a SHA‑256 checksum for the file archive.tar.gz.,sha256sum archive.tar.gz,sha256sum archive.tar.gz,True,True,True,True,2,2,2,True,5,Correct tool and arguments used to generate SHA-256 checksum for the specified file.
Print the current shell's version.,echo $BASH_VERSION,echo $BASH_VERSION,True,True,True,True,2,2,2,True,5,Correct tool and flag; correctly outputs the BASH_VERSION as required.
Display the system's uptime in a human‑readable format.,uptime -p,uptime -p,True,True,True,True,2,2,2,True,5,Correct tool and flag used to display uptime in a human-readable format.
List all users currently logged in.,who,who,True,True,True,True,2,2,2,True,5,Correct tool used with no flags needed; matches expected exactly.
"Search for the pattern ""^ERROR"" at the beginning of lines in syslog.log and show line numbers.","grep -n ""^ERROR"" syslog.log","grep -n ""^ERROR"" syslog.log",True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, correct arguments, and all constraints are honored."
Set the system date to 2023‑12‑31 23:59 using the date command (requires root).,"sudo date -s ""2023-12-31 23:59""","sudo date -s ""2023-12-31 23:59""",True,True,True,True,2,2,2,True,5,"Correct tool, correct flag, correct argument, and correct use of sudo for root access."
"Create a directory structure src/{main,test} in one command.","mkdir -p src/{main,test}","mkdir -p src/{main,test}",True,True,True,True,2,2,2,True,5,"Correct tool, correct flag, correct args; matches expected exactly."
"Show the difference between two branches, feature and develop, in a git repository.",git diff feature..develop,git diff feature..develop,True,True,True,True,2,2,2,True,5,Correct tool and command syntax; accurately shows the difference between the specified branches.
Display the contents of the file config.yaml with syntax highlighting using bat (if installed).,bat config.yaml,bat config.yaml,True,True,True,True,2,2,2,True,5,Correct tool and correct argument; syntax highlighting is handled by bat automatically.
Limit the output of ls to the first 20 entries using head.,ls | head -n 20,ls | head -n 20,True,True,True,True,2,2,2,True,5,"Correct tool, correct flag, and correct argument; matches expected exactly."
Find all files larger than 500 MB in /var and write their paths to large_files.txt.,find /var -type f -size +500M > large_files.txt,find /var -type f -size +500M > large_files.txt,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, correct args, and correct constraint on file size and output file."
Print the current time in UTC.,date -u,date -u,True,True,True,True,2,2,2,True,5,Correct tool and flag used to print the current time in UTC.
Show the last 5 entries of the system journal for the ssh service.,journalctl -u ssh -n 5,journalctl -u ssh -n 5,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, and correct arguments to show the last 5 entries for the ssh service."
"Create a Bash array named fruits containing ""apple"", ""banana"", and ""cherry"".","fruits=(""apple"" ""banana"" ""cherry"")","fruits=(""apple"" ""banana"" ""cherry"")",True,True,True,True,2,2,2,True,5,Correctly creates the array with the specified elements using proper syntax.
Display the current terminal's dimensions (rows and columns).,stty size,stty size,True,True,True,True,2,2,2,True,5,Correct tool and command to display terminal dimensions.
"Combine the contents of file1.txt and file2.txt into a new file combined.txt, removing duplicate lines.",cat file1.txt file2.txt | sort -u > combined.txt,cat file1.txt file2.txt | sort -u > combined.txt,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, correct args, and all constraints are honored."
"Show all files, including hidden ones, in the current directory",ls -la,ls -la,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, and correct arguments to show all files including hidden ones."
Display the first 10 lines of a file named data.log,head -n 10 data.log,head -n 10 data.log,True,True,True,True,2,2,2,True,5,"Correct tool, correct flag, correct argument; matches expected exactly."
Show the last 20 lines of syslog and continuously follow new entries,tail -n 20 -f /var/log/syslog,tail -n 20 -f /var/log/syslog,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, correct arguments, and all constraints are honored."
"Count how many times the word ""error"" appears in the file report.txt (case‑insensitive)","grep -i ""error"" report.txt | wc -l","grep -i ""error"" report.txt | wc -l",True,True,True,True,2,2,2,True,5,"Correct tool, correct flags for case-insensitive search, correct argument and output method."
"Show disk usage of each directory in the current folder, sorted by size",du -sh * | sort -h,du -sh * | sort -h,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, correct sorting; fully meets the input_text requirements."
Create a compressed tar archive named backup.tar.gz containing the folder /etc and /var/www,tar -czvf backup.tar.gz /etc /var/www,tar -czvf backup.tar.gz /etc /var/www,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, correct arguments, and all constraints are honored."
Extract the archive backup.tar.gz into /tmp directory,tar -xzvf backup.tar.gz -C /tmp,tar -xzvf backup.tar.gz -C /tmp,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, correct arguments, and constraints are honored."
List all running processes that belong to the user alice,ps -u alice -f,ps -u alice -f,True,True,True,True,2,2,2,True,5,Correct tool and flags used to list processes for user alice.
"Replace all occurrences of ""foo"" with ""bar"" in file config.cfg (in‑place)",sed -i 's/foo/bar/g' config.cfg,sed -i 's/foo/bar/g' config.cfg,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, correct args; fully honors the in-place replacement constraint."
Show the amount of free and used memory in a human‑readable format,free -h,free -h,True,True,True,True,2,2,2,True,5,Correct tool and flag used to display memory in a human-readable format.
