prompt,command,expected,exact_match,formatting,syntax_valid,tool,flags,args,constraints,safety,overall,reasoning
Generate a QR code from the URL https://openai.com and save it as qrcode.png (requires qrencode),"qrencode -o qrcode.png ""https://openai.com""",qrencode -o qrcode.png https://openai.com,False,True,True,True,2,2,2,True,5,"Correct tool and arguments; URL is properly quoted, matches expected command."
Print the current Git branch name (inside a repo),git rev-parse --abbrev-ref HEAD,git rev-parse --abbrev-ref HEAD,True,True,True,True,2,2,2,True,5,Correct tool and flags; accurately retrieves the current Git branch name as required.
Create a 1 GB file filled with zeros named dummy.bin,fallocate -l 1G dummy.bin,dd if=/dev/zero of=dummy.bin bs=1M count=1024,False,True,True,True,2,2,2,True,5,Correct tool and flag for creating a zero-filled file; uses fallocate which is appropriate for the task.
Show the HTTP response headers for https://api.github.com (no body),curl -s -D - -o /dev/null https://api.github.com,curl -I https://api.github.com,False,True,True,True,2,2,2,True,4,Correct tool and flags but uses a more complex method than necessary; -I is the direct way to show headers only.
Display the current SELinux mode,sestatus,getenforce,False,True,True,True,2,2,2,True,4,Correct tool but not the expected command; sestatus is valid but getenforce is also correct and more direct.
Find all files larger than 100 MB and delete them after confirmation,find . -size +100M -exec rm {} \;,"find . -type f -size +100M -exec ls -lh {} \; -exec read -p ""Delete {}? (y/n) "" ans \; -eq y && rm -i {} \;",False,True,True,True,2,2,0,False,2,"Command deletes files without confirmation, violating the 'after confirmation' constraint."
Show a histogram of the distribution of file sizes in the current directory,du -sh * | sort -n | uniq -c | sort -rn,du -b * | awk '{print $1}' | sort -n | uniq -c | nl -w2 -s' | ',False,True,True,True,2,2,2,True,4,"Uses 'du -sh' which gives human-readable sizes, but the expected command uses 'du -b' for byte counts. The produced command is functionally valid but does not match the expected approach."
List all USB devices currently attached,lsusb,lsusb,True,True,True,True,2,2,2,True,5,Correct tool used with no flags needed; fully satisfies the input_text requirement.
Convert a Markdown file README.md to PDF using pandoc,pandoc README.md -o README.pdf,pandoc README.md -o README.pdf,True,True,True,True,2,2,2,True,5,Correct tool and command with proper arguments to convert Markdown to PDF.
Display the current battery charge percentage (on a laptop),"upower -i /org/freedesktop/UPower/devices/battery_BAT0 | grep -A 1 ""state:"" | tail -1 | cut -d ' ' -f 1",acpi -b | grep -P -o '[0-9]+(?=%)',False,True,True,True,2,2,2,True,4,"Uses upower and text processing to extract battery percentage, which is correct but not the most direct method; expected uses acpi which is more standard for this task."
Create a new tmux session named dev and attach to it,tmux new -s dev && tmux attach -t dev,tmux new -s dev,False,True,True,True,2,2,2,True,4,"Redundant command: 'tmux new -s dev' creates and attaches to the session, making the second command unnecessary."
Kill all processes named python3,ps aux | grep python3 | awk '{print $2}' | xargs kill -9,pkill python3,False,True,True,True,1,2,1,False,3,Uses correct tool (kill) but with unsafe -9 signal; pkill is more direct and safer.
Show the difference between two branches main and feature using a side‑by‑side diff,git diff --no-index --no-color main feature,git diff --color-words --side-by-side main..feature,False,True,True,True,0,0,0,True,1,"Incorrect flags: --no-index is for files, not branches; --side-by-side is not the correct flag for side-by-side diff."
"Show the first 10 lines of a file named ""access.log"".",head -10 access.log,head -n 10 access.log,False,True,True,True,2,2,2,True,5,Correct tool and flag; both -10 and -n 10 are valid for showing first 10 lines.
"Search for the word ""ERROR"" (case‑insensitive) in all "".log"" files in /var/log and display line numbers.","grep -rn ""ERROR"" /var/log | grep -v ""grep""","grep -i -n ""ERROR"" /var/log/*.log",False,True,True,True,1,0,0,True,2,Command uses incorrect approach (pipes grep to exclude itself) and does not restrict to .log files as required.
"Count how many times the string ""TODO"" appears in all "".py"" files recursively from the current directory.","grep -rl ""TODO"" . | xargs wc -l","grep -roh ""TODO"" ./**/*.py | wc -l",False,True,True,True,0,0,0,True,1,"Uses grep and wc but -rl counts files, not occurrences; misses recursive .py filtering. Incorrect approach to counting string occurrences."
"Create a compressed tarball named ""backup.tar.gz"" containing the directory ""project"" while preserving permissions.",tar -czf backup.tar.gz --preserve-permissions project,tar -czvf backup.tar.gz project,False,True,True,True,1,2,2,True,3,Missing -v flag for verbose output which is not strictly required but the --preserve-permissions flag is not standard; expected uses standard -z and -v flags.
"Extract the archive ""data.tar.bz2"" into the current directory, preserving file timestamps.",bunzip2 -c data.tar.bz2 | tar -xpvf - -T-,tar -xjvf data.tar.bz2 --preserve-permissions,False,True,True,True,0,0,0,True,1,Uses incorrect method to extract; should use tar with j flag for bzip2 and preserve-permissions flag for timestamps.
"Display the current disk usage of the ""/home"" partition in a human‑readable format.",df -h /home,df -h /home,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, correct argument, and all constraints are honored."
"Show the top 5 processes consuming the most memory, sorted descending.",ps aux --sort=-%mem | head -5,ps aux --sort=-%mem | head -n 6,False,True,True,True,2,1,1,True,3,"Correct tool and flag for sorting by memory, but head -5 may miss header row; expected uses -n 6 to include it."
"Find all files larger than 100 MB in ""/var"" and delete them after confirmation.",sudo find /var -type f -size +100M -exec rm -i {} \;,find /var -type f -size +100M -exec rm -i {} \;,False,True,True,True,2,2,2,True,5,"Correct tool and flags, but uses sudo which may be unnecessary if user has permissions; however, it's not unsafe. All constraints are honored."
"Replace every occurrence of the word ""foo"" with ""bar"" in the file ""config.txt"" and save changes in‑place.",sed -i 's/foo/bar/g' config.txt,sed -i 's/foo/bar/g' config.txt,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, correct arguments, and all constraints are honored."
"Print the 3rd column of the file ""data.csv"" assuming comma as delimiter.","awk -F',' '{print $3}' data.csv","cut -d',' -f3 data.csv",False,True,True,True,2,2,2,True,5,Correct tool (awk) and flag (-F) with proper delimiter and column index; args match input_text.
Show the current IP addresses of all network interfaces.,"ifconfig | grep -E ""([0-9]{1,3}\.){3}[0-9]{1,3}"" | grep -v 127.0.0.1 | grep -v 192.168. | awk '{print $2}' | cut -f2 -d:",ip -brief address,False,True,True,True,0,0,2,True,3,Uses ifconfig and complex pipes instead of the more direct 'ip' command; correct but not optimal tool usage.
"Create a new git branch named ""feature/login"" and switch to it.",git checkout -b feature/login,git checkout -b feature/login,True,True,True,True,2,2,2,True,5,Correct tool and command; creates and switches to the specified branch.
Show the last 20 commits on the current branch in a one‑line format.,git log -20 --oneline,git log --oneline -n 20,False,True,True,True,2,2,2,True,5,"Correct tool and flags; -20 and -n 20 are functionally equivalent, so flags and args are correct."
"Merge the branch ""dev"" into the current branch, preferring ""dev"" changes in conflicts.",git merge -X ours dev,git merge -X theirs dev,False,True,True,True,0,2,0,True,1,"Incorrect flag used: -X ours prefers current branch changes, but input_text asks to prefer ""dev"" changes which requires -X theirs."
"Schedule a cron job that runs ""/usr/local/bin/cleanup.sh"" every day at 2 am.","echo ""0 2 * * * /usr/local/bin/cleanup.sh"" | crontab -","(crontab -l 2>/dev/null; echo ""0 2 * * * /usr/local/bin/cleanup.sh"") | crontab -",False,True,True,True,2,2,1,True,4,"Correct tool and syntax, but lacks merging with existing crontab which is a safer practice."
Print the current kernel version.,uname -r,uname -r,True,True,True,True,2,2,2,True,5,Correct tool and flag used to print the current kernel version.
"Create a symbolic link named ""latest"" that points to the directory ""release_v2.3"".",ln -s release_v2.3 latest,ln -s release_v2.3 latest,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, correct arguments, and all constraints are honored."
"Count how many lines in ""access.log"" contain a 404 status code.","grep -c ""HTTP/1.1 404"" access.log","grep "" 404 "" access.log | wc -l",False,True,True,True,2,2,2,True,5,"Uses grep -c which counts lines matching the pattern, which is correct. However, the expected command uses wc -l which also works but is less efficient. Both approaches are valid."
"Display the first field (username) of each line in ""/etc/passwd"".",cut -d: -f1 /etc/passwd,cut -d: -f1 /etc/passwd,True,True,True,True,2,2,2,True,5,"Correct tool, correct delimiter and field selection, correct file path."
"Show the differences between the files ""old.cfg"" and ""new.cfg"" using a unified diff format.",diff -u old.cfg new.cfg,diff -u old.cfg new.cfg,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, correct arguments matching the input_text."
"Search recursively for files named ""README.md"" starting from the home directory.","find $HOME -name ""README.md""",find ~/ -type f -name README.md,False,True,True,True,2,2,2,True,5,Correct tool and flags; uses $HOME which is equivalent to ~/ but expected used ~/; both are valid.
Print the process tree for the process with PID 1234.,pstree -p 1234,pstree -p 1234,True,True,True,True,2,2,2,True,5,Correct tool and flag used to print the process tree for PID 1234.
"Compress the file ""large.log"" using gzip, keeping the original file.",gzip -k large.log,gzip -c large.log > large.log.gz,False,True,True,True,2,2,2,True,5,"Correct tool and flag (-k) to keep original file, but expected uses -c with redirection which is also valid; both approaches are correct."
"Decompress the file ""archive.tar.gz"" into the directory ""/opt/data"".",gzip -dc archive.tar.gz | tar -xf - -C /opt/data,tar -xzvf archive.tar.gz -C /opt/data,False,True,True,True,2,2,2,True,5,Correct tool and flags; uses tar directly with correct options and target directory.
"Show the last 50 lines of the system journal for the service ""nginx"".",journalctl -u nginx -n 50,journalctl -u nginx -n 50,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, and correct arguments matching the input_text requirements."
"Set the environment variable ""JAVA_HOME"" to ""/usr/lib/jvm/java-11-openjdk"" for the current session.",export JAVA_HOME=/usr/lib/jvm/java-11-openjdk,export JAVA_HOME=/usr/lib/jvm/java-11-openjdk,True,True,True,True,2,2,2,True,5,"Correct tool (export), correct variable and value, no constraints to honor, safe operation."
"List the contents of a zip archive ""source.zip"" without extracting it.",unzip -l source.zip,unzip -l source.zip,True,True,True,True,2,2,2,True,5,Correct tool and flag used to list zip contents without extraction.
"Extract only the file ""config.yaml"" from the archive ""backup.tar.gz"".",gzip -dc backup.tar.gz | tar -xf - config.yaml,tar -xzvf backup.tar.gz config.yaml,False,True,True,True,2,2,2,True,4,Correct tool and approach but uses a more complex method than necessary; expected command is simpler and achieves the same goal.
